a,b,cos,inliers,n_photos,photo_a,photo_b
1012087570,1015303857,0.8839859962463379,18,1,1012087570/2.jpg,1015303857/2.jpg
1015232622,685923689,0.8839221596717834,18,1,1015232622/1.jpg,685923689/2.jpg
1015367320,1015903519,0.8836590051651001,18,1,1015367320/1.jpg,1015903519/2.jpg
1012150067,1015459144,0.8832074403762817,18,1,1012150067/3.jpg,1015459144/1.jpg
1008363080,1014933232,0.8831535577774048,18,1,1008363080/1.jpg,1014933232/2.jpg
1008631526,690554200,0.8829744458198547,18,1,1008631526/1.jpg,690554200/3.jpg
1013440944,695872278,0.8822460174560547,18,1,1013440944/1.jpg,695872278/0.jpg
1014824637,1015111159,0.8819999694824219,18,1,1014824637/2.jpg,1015111159/2.jpg
1015239270,1015885751,0.8814858198165894,18,1,1015239270/1.jpg,1015885751/2.jpg
1015865256,1015905598,0.8814494609832764,18,1,1015865256/3.jpg,1015905598/2.jpg
1013525656,1015859901,0.880980908870697,18,1,1013525656/3.jpg,1015859901/3.jpg
1015817210,1015892017,0.8809580206871033,18,1,1015817210/2.jpg,1015892017/2.jpg
1012493911,1015415687,0.8809020519256592,18,1,1012493911/1.jpg,1015415687/3.jpg
1015887819,697601482,0.8804851770401001,18,1,1015887819/2.jpg,697601482/0.jpg
1010365633,1015277627,0.8803232312202454,18,1,1010365633/1.jpg,1015277627/3.jpg
1015851290,761291812,0.8803198337554932,18,1,1015851290/3.jpg,761291812/0.jpg
